,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
640,600169,太原重工,1.79,3.97,0.07,3.9,3.98,3.9,3.9,2310.03,1.09,0.65,2.05,156536,52633,103902,61761436,256395.5,工程机械,山西,242395.5,96.23,101.79,3.95,1.24,1940,0.0003,1.79,3.39,-15.35
641,002244,滨江集团,1.79,6.84,0.12,6.74,6.85,6.72,6.72,11.56,2.15,0.76,1.93,206490,42340,164150,140588720,311144.38,区域地产,浙江,270290.38,184.88,212.82,6.81,1.07,4190,0.0002,1.79,3.64,-5.0
642,603042,华脉科技,1.79,26.23,0.46,26.1,26.34,25.59,25.77,32.9,1.2,17.14,2.91,58292,30159,28132,151640544,13600.0,通信设备,江苏,3400.0,8.92,35.67,26.01,1.23,2393,0.0072,2.5,61.81,61.81
643,002011,盾安环境,1.78,10.84,0.19,10.7,10.93,10.54,10.65,63.84,0.64,3.17,3.66,265715,131994,133721,286327808,91721.21,工程机械,浙江,83939.53,90.99,99.43,10.78,1.07,3344,0.0009,2.85,2.85,14.35
644,600470,六国化工,1.78,6.85,0.12,6.75,6.88,6.7,6.73,0.0,0.86,2.22,2.67,115854,54215,61638,78858248,52160.0,农药化肥,安徽,52160.0,35.73,35.73,6.81,1.23,1588,0.0014,2.24,10.84,-15.54
645,300571,平治信息,1.78,125.66,2.2,123.47,127.29,123.45,123.46,57.44,0.59,6.37,3.11,6367,3493,2874,80052944,4000.0,互联网,浙江,1000.0,12.57,50.26,125.73,1.07,1420,0.0045,1.79,-19.11,26.29
646,000023,深天地Ａ,1.78,27.99,0.49,27.1,28.56,27.1,27.5,101.25,1.01,3.67,5.31,50924,22684,28239,141695568,13875.62,其他建材,深圳,13875.62,38.84,38.84,27.83,1.07,2052,0.0018,3.28,14.53,-6.61
647,002225,濮耐股份,1.78,6.3,0.11,6.21,6.33,6.12,6.19,50.26,1.05,3.09,3.39,190987,92799,98188,119295584,89032.42,其他建材,河南,61841.35,38.96,56.09,6.25,1.06,2135,0.0014,2.94,13.51,2.44
648,002539,云图控股,1.77,8.04,0.14,7.89,8.05,7.89,7.9,28.25,1.17,1.11,2.03,46033,16507,29525,36826640,101010.0,农药化肥,四川,41553.12,33.41,81.21,8.0,1.06,1649,0.0007,1.9,-2.43,-28.21
649,300394,天孚通信,1.77,24.72,0.43,24.45,24.99,24.35,24.29,37.67,0.73,1.37,2.63,9766,4746,5020,24156372,18585.0,通信设备,江苏,7105.33,17.56,45.94,24.73,1.06,948,0.0014,1.52,-6.54,-17.19
650,000757,浩物股份,1.77,6.9,0.12,6.81,6.9,6.75,6.78,60.21,1.34,0.87,2.21,39443,19520,19922,26993236,45162.12,汽车配件,四川,45161.96,31.16,31.16,6.84,1.06,727,0.0012,2.22,-4.03,-31.89
651,002472,双环传动,1.77,10.36,0.18,10.3,10.49,10.19,10.18,38.11,1.36,0.99,2.95,52112,23058,29054,54053960,67674.39,机械基件,浙江,52812.71,54.71,70.11,10.37,1.06,1250,0.0008,1.67,6.04,-0.48
652,002332,仙琚制药,1.77,8.06,0.14,7.93,8.07,7.85,7.92,113.71,1.83,0.98,2.78,67161,23546,43614,53600024,91621.21,生物制药,浙江,68323.5,55.07,73.85,7.98,1.05,1210,0.0008,2.68,-0.25,-2.3
653,603977,国泰集团,1.77,16.7,0.29,16.4,16.75,16.35,16.41,123.82,1.04,4.66,2.44,25748,10716,15032,42819048,22108.0,化工原料,江西,5528.0,9.23,36.92,16.63,1.21,1207,0.0039,2.14,-40.99,-33.33
654,300580,贝斯特,1.77,20.74,0.36,20.25,20.78,20.25,20.38,33.69,1.26,3.32,2.6,16605,6797,9807,34094992,20000.0,汽车配件,江苏,5000.0,10.37,41.48,20.53,1.05,1052,0.0032,2.42,-16.4,-24.94
655,300120,经纬电材,1.77,13.26,0.23,13.03,13.39,12.99,13.03,120.45,0.71,1.02,3.07,16698,6028,10670,22086414,20454.59,电气设备,天津,16446.84,21.81,27.12,13.23,1.05,1528,0.0007,2.08,-5.01,-10.41
656,603456,九洲药业,1.76,17.89,0.31,17.46,17.95,17.45,17.58,54.57,2.07,2.91,2.84,41726,16676,25049,74226632,44784.62,化学制药,浙江,14326.62,25.63,80.12,17.79,1.21,1290,0.0023,2.52,15.79,-3.04
657,600192,长城电工,1.76,8.08,0.14,7.95,8.11,7.94,7.94,289.92,0.86,1.01,2.14,44746,20532,24214,35998048,44174.8,电气设备,甘肃,44174.8,35.69,35.69,8.04,1.21,954,0.0011,1.76,2.02,-20.32
658,000963,华东医药,1.76,49.06,0.85,48.38,49.24,48.0,48.21,21.92,0.83,0.29,2.57,25044,9875,15169,122217600,97211.64,化学制药,浙江,86812.0,425.9,476.92,48.8,1.05,2590,0.0001,2.21,6.37,31.7
659,000982,*ST 中绒,1.76,4.62,0.08,4.54,4.74,4.42,4.54,0.0,1.65,2.56,7.05,462340,225873,236467,211336528,180504.31,纺织,宁夏,180504.31,83.39,83.39,4.57,1.05,3208,0.0008,4.52,-49.51,-49.51
660,002582,好想你,1.76,13.32,0.23,13.14,13.33,13.09,13.09,28.85,0.83,2.21,1.83,45120,20369,24751,59540256,51568.41,食品,河南,20435.11,27.22,68.69,13.2,1.04,1561,0.0014,1.76,2.38,-11.02
661,002835,同为股份,1.76,15.06,0.26,14.8,15.06,14.7,14.8,87.5,0.79,4.55,2.43,24549,10179,14369,36615912,21600.0,元器件,深圳,5400.0,8.13,32.53,14.92,1.04,1097,0.0041,2.45,-21.89,-21.93
662,000931,中 关 村,1.75,8.15,0.14,8.31,8.4,8.06,8.01,0.0,9.17,8.43,4.24,563099,220352,342747,465306176,75312.7,区域地产,北京,66800.85,54.44,61.38,8.26,1.03,3820,0.0022,1.12,0.37,-15.1
663,300660,江苏雷利,1.75,72.24,1.24,70.8,72.5,70.8,71.0,30.09,0.83,3.93,2.39,9933,3904,6029,71371856,10108.0,电气设备,江苏,2527.0,18.26,73.02,71.85,1.03,1296,0.003,2.03,19.94,19.94
664,002511,中顺洁柔,1.75,13.4,0.23,13.12,13.48,13.12,13.17,32.46,1.08,0.45,2.73,32721,9574,23146,43835904,75788.7,造纸,广东,73301.57,98.22,101.56,13.4,1.03,1602,0.0003,2.13,17.34,13.56
665,603717,天域生态,1.75,27.98,0.48,27.68,28.09,27.55,27.5,51.85,1.3,3.47,1.96,14994,7363,7630,41713688,17271.16,环境保护,重庆,4317.79,12.08,48.32,27.82,1.19,1028,0.0034,1.56,-24.46,59.34
666,002805,丰元股份,1.74,32.1,0.55,31.69,32.49,31.5,31.55,110.08,0.55,6.63,3.14,35592,16618,18974,113888128,9691.37,化工原料,山东,5365.41,17.22,31.11,32.0,1.03,2091,0.0032,1.9,-26.8,-25.78
667,300279,和晶科技,1.74,12.26,0.21,11.9,12.3,11.9,12.05,44.11,0.78,1.0,3.32,29811,13942,15869,36271552,44894.19,元器件,江苏,29812.81,36.55,55.04,12.17,1.03,1016,0.001,3.03,-10.9,-11.54
668,000983,西山煤电,1.74,10.53,0.18,10.31,10.8,10.3,10.35,18.09,0.94,2.24,4.83,706018,349065,356952,743733888,315120.0,煤炭开采,山西,315119.78,331.82,331.82,10.53,1.03,4190,0.0005,2.23,37.65,9.8
669,300053,欧比特,1.74,13.46,0.23,13.25,13.53,13.19,13.23,96.57,0.79,2.66,2.57,120933,58571,62361,161519920,62318.01,半导体,广东,45402.42,61.11,83.88,13.36,1.03,1884,0.0014,2.05,2.75,7.59
670,002238,天威视讯,1.73,11.15,0.19,10.96,11.27,10.95,10.96,32.62,1.41,0.46,2.92,25782,12721,13060,28818708,61735.32,影视音像,深圳,55741.32,62.15,68.83,11.18,1.02,1175,0.0004,1.83,-10.44,-23.0
671,002871,伟隆股份,1.73,38.2,0.65,37.6,38.78,37.11,37.55,59.25,1.16,7.07,4.45,12022,5279,6743,45922024,6800.0,机械基件,山东,1700.0,6.49,25.98,38.2,1.02,1150,0.0061,2.94,-2.72,87.99
672,601233,桐昆股份,1.73,14.72,0.25,14.5,14.73,14.41,14.47,14.1,0.78,0.88,2.21,105628,50820,54808,154171552,123193.63,化纤,浙江,120510.27,177.39,181.34,14.6,1.17,3227,0.0003,2.15,17.38,-10.95
673,000610,西安旅游,1.73,11.78,0.2,11.47,11.85,11.47,11.58,0.0,1.37,2.57,3.28,60471,30689,29781,70570784,23674.78,旅游服务,陕西,23519.69,27.71,27.89,11.67,1.01,1490,0.0017,2.7,3.06,-16.28
674,600392,盛和资源,1.73,22.98,0.39,22.51,23.32,22.28,22.59,115.26,0.79,10.58,4.6,995374,458636,536737,2272989440,135012.84,小金属,山西,94103.93,216.25,310.26,22.84,1.17,4620,0.0023,3.14,81.52,76.63
675,300307,慈星股份,1.73,10.61,0.18,10.46,10.64,10.44,10.43,30.61,0.62,1.1,1.92,86897,35304,51593,91547976,80200.0,纺织机械,浙江,79322.27,84.16,85.09,10.54,1.01,2220,0.0005,1.63,0.57,3.51
676,600381,青海春天,1.73,12.97,0.22,12.82,13.17,12.82,12.75,53.99,2.12,2.76,2.75,58484,28469,30014,76206208,63075.39,医疗保健,青海,21191.07,27.48,81.81,13.03,1.17,1769,0.0016,1.17,7.37,-27.26
677,600302,标准股份,1.72,8.26,0.14,8.08,8.43,8.03,8.12,48.25,2.12,2.64,4.93,91511,45300,46211,75333944,34600.98,纺织机械,陕西,34600.98,28.58,28.58,8.23,1.17,1514,0.0017,2.86,-1.43,-21.63
678,300584,海辰药业,1.72,33.14,0.56,32.46,33.25,32.46,32.58,45.13,0.89,2.48,2.42,4930,2052,2878,16269111,8000.0,化学制药,江苏,1987.46,6.59,26.51,33.0,1.01,471,0.0053,2.09,-13.63,-23.96
679,300409,道氏技术,1.72,45.01,0.76,44.98,45.44,44.34,44.25,70.82,0.63,2.24,2.49,24807,10611,14196,111465776,21500.0,陶瓷,广东,11079.3,49.87,96.77,44.93,1.0,1685,0.0013,1.51,40.39,45.1
680,300628,亿联网络,1.72,272.03,4.59,269.7,273.28,267.01,267.44,35.96,0.47,1.89,2.34,3534,1485,2049,95869856,7467.0,通信设备,福建,1867.0,50.79,203.12,271.28,1.0,1084,0.0017,1.88,-12.6,160.07
681,002642,荣之联,1.71,18.39,0.31,18.16,18.5,18.09,18.08,0.0,0.86,1.83,2.27,87862,43444,44417,160803232,63576.94,软件服务,北京,48103.96,88.46,116.92,18.3,1.0,2433,0.0008,1.66,-26.56,-5.16
682,300090,盛运环保,1.71,9.52,0.16,9.38,9.56,9.34,9.36,451.27,1.12,2.26,2.35,198084,84985,113098,187880624,131995.3,环境保护,安徽,87651.65,83.44,125.66,9.48,1.0,2292,0.001,1.93,-0.94,-10.44
683,600076,康欣新材,1.71,10.12,0.17,10.02,10.22,9.99,9.95,22.66,2.42,3.18,2.31,239557,104819,134737,242510256,103426.4,其他建材,山东,75237.46,76.14,104.67,10.12,1.15,2488,0.0013,1.3,17.4,10.24
684,000960,锡业股份,1.71,14.29,0.24,14.04,14.33,13.97,14.05,36.45,0.87,2.09,2.56,252412,109331,143080,358765152,147205.5,小金属,云南,120942.29,172.83,210.36,14.21,1.0,3526,0.0006,2.29,24.91,-1.38
685,002860,星帅尔,1.71,41.7,0.7,41.2,41.73,40.86,41.0,36.44,0.61,4.99,2.12,7591,3566,4025,31376806,7597.87,电气设备,浙江,1520.0,6.34,31.68,41.33,0.99,967,0.0052,2.06,-22.72,59.46
686,603906,龙蟠科技,1.7,18.52,0.31,18.2,18.59,18.18,18.21,28.58,1.04,3.27,2.25,16990,7063,9926,31303204,20800.0,化工原料,江苏,5200.0,9.63,38.52,18.42,1.15,941,0.0035,1.87,-28.93,35.08
687,002313,日海通讯,1.7,23.9,0.4,23.5,23.91,23.46,23.5,129.87,0.82,1.09,1.91,34029,12940,21088,80551552,31200.0,通信设备,深圳,31199.99,74.57,74.57,23.67,0.99,957,0.0011,1.88,21.94,15.91
688,603878,武进不锈,1.7,22.76,0.38,22.4,22.87,22.38,22.38,131.37,1.01,3.94,2.19,19885,8186,11699,45100548,20200.0,钢加工,江苏,5050.0,11.49,45.98,22.68,1.14,1218,0.0032,1.7,-9.03,-21.71
689,002825,纳尔股份,1.7,29.95,0.5,29.25,30.36,29.25,29.45,78.15,1.26,5.46,3.77,13648,5783,7865,40780088,10031.0,化工原料,上海,2500.0,7.49,30.04,29.88,0.98,1069,0.0051,2.39,-24.41,-44.09
690,300095,华伍股份,1.7,10.19,0.17,10.03,10.25,10.0,10.02,89.31,0.9,0.86,2.5,20287,8275,12012,20532908,37715.08,机械基件,江西,23473.91,23.92,38.43,10.12,0.98,625,0.0014,1.9,-21.68,-20.76
691,603718,海利生物,1.69,13.8,0.23,13.57,13.84,13.51,13.57,89.09,2.21,0.94,2.43,28668,11358,17309,39371720,64400.0,生物制药,上海,30493.4,42.08,88.87,13.73,1.14,799,0.0012,2.15,-3.02,-18.68
692,002234,民和股份,1.69,16.2,0.27,16.1,16.66,16.01,15.93,0.0,1.0,5.9,4.08,121610,58688,62922,198002432,30204.66,农业综合,山东,20615.21,33.4,48.93,16.28,0.98,2775,0.0021,1.19,34.89,-6.03
693,600336,澳柯玛,1.69,6.02,0.1,5.93,6.03,5.92,5.92,50.49,1.16,0.79,1.86,53896,16202,37693,32298178,77675.32,家用电器,山东,68007.2,40.94,46.76,5.99,1.13,794,0.001,1.69,1.35,-23.21
694,600028,中国石化,1.69,6.02,0.1,5.96,6.03,5.96,5.92,10.95,1.55,0.13,1.18,1244244,611210,633033,746019328,12107121.0,石油加工,北京,9555777.0,5752.58,5752.58,6.0,1.13,4085,0.0,1.01,6.17,5.43
695,002123,梦网集团,1.69,10.86,0.18,10.85,10.98,10.75,10.68,30.2,1.04,1.44,2.15,84510,47494,37015,91838736,86159.5,互联网,辽宁,58596.57,63.64,93.57,10.87,0.97,1856,0.0008,1.02,-5.32,-23.9
696,002851,麦格米特,1.68,37.45,0.62,36.9,37.65,36.83,36.83,109.78,0.54,2.67,2.23,11894,5190,6703,44340452,17772.51,电气设备,深圳,4450.0,16.67,66.56,37.28,0.97,1012,0.0026,1.68,-14.87,133.19
697,603322,超讯通信,1.68,42.31,0.7,41.84,43.0,41.76,41.61,0.0,0.87,4.64,2.98,15026,7253,7773,63478648,8000.0,通信设备,广东,3239.91,13.71,33.85,42.25,1.13,1538,0.003,1.32,-20.57,-43.59
698,300546,雄帝科技,1.68,27.24,0.45,26.8,27.48,26.8,26.79,73.96,0.62,4.39,2.54,14644,6209,8435,39788152,13520.5,元器件,深圳,3335.0,9.08,36.83,27.17,0.97,1359,0.0032,1.64,-32.41,-26.12
699,601106,*ST一重,1.68,4.24,0.07,4.21,4.29,4.16,4.17,707.05,0.95,0.4,3.12,259283,121166,138117,109526168,653800.0,工程机械,黑龙江,653800.0,277.21,277.21,4.22,1.12,1956,0.0002,1.92,36.77,-7.63
700,600305,恒顺醋业,1.68,10.3,0.17,10.21,10.38,10.15,10.13,34.82,0.99,1.06,2.27,63763,23655,40107,65582700,60273.8,食品,江苏,60273.8,62.08,62.08,10.29,1.12,1813,0.0006,1.48,2.9,-9.33
701,300611,美力科技,1.68,17.59,0.29,17.2,17.76,17.2,17.3,65.59,0.58,4.6,3.24,20560,8924,11635,36038124,17895.05,机械基件,浙江,4474.0,7.87,31.48,17.53,0.96,1105,0.0042,2.27,-34.73,106.94
702,603908,牧高笛,1.67,42.02,0.69,41.49,42.06,41.12,41.33,28.72,1.11,2.88,2.27,4808,2472,2336,20087780,6669.0,纺织,浙江,1669.0,7.01,28.02,41.78,1.11,542,0.0053,2.19,-25.03,81.36
703,603638,艾迪精密,1.67,29.84,0.49,29.13,30.03,29.13,29.35,38.56,0.61,2.78,3.07,12212,6328,5884,36330980,17600.0,专用机械,山东,4400.0,13.13,52.52,29.75,1.11,984,0.0028,2.44,-4.08,5.93
704,600022,山东钢铁,1.67,2.44,0.04,2.4,2.44,2.38,2.4,22.42,1.05,1.49,2.5,1591922,651584,940337,384937504,1094655.0,普钢,山东,1068861.25,260.8,267.1,2.42,1.11,3754,0.0004,2.52,22.0,10.91
705,600629,华建集团,1.66,21.38,0.35,21.02,21.47,20.87,21.03,48.02,0.48,1.38,2.85,48042,22667,25374,101979536,43220.8,建筑施工,上海,34799.98,74.4,92.41,21.23,1.11,1835,0.0008,2.44,-7.61,0.9
706,000789,万年青,1.66,7.95,0.13,7.8,7.95,7.8,7.82,187.04,0.99,1.77,1.92,108535,49965,58570,85725504,61336.44,水泥,江西,61334.98,48.76,48.76,7.9,0.95,2062,0.0009,1.92,13.25,-13.96
707,300331,苏大维格,1.66,22.06,0.36,21.82,22.3,21.61,21.7,106.57,0.72,3.11,3.18,40276,18938,21337,88687032,22604.88,元器件,江苏,12959.21,28.59,49.87,22.02,0.95,1588,0.002,2.08,-3.2,-10.8
708,300490,华自科技,1.66,17.17,0.28,16.9,17.3,16.85,16.89,125.02,0.73,1.89,2.66,17202,8325,8877,29402606,20000.0,电气设备,湖南,9097.33,15.62,34.34,17.09,0.94,994,0.0019,1.9,-31.18,-31.18
709,300261,雅本化学,1.65,9.23,0.15,9.11,9.44,9.04,9.08,71.66,2.69,1.02,4.41,52366,20515,31851,48535696,53697.44,农药化肥,江苏,51452.21,47.49,49.56,9.27,0.94,1126,0.0009,2.1,3.36,-1.81
710,300581,晨曦航空,1.65,35.13,0.57,34.55,35.2,34.42,34.56,211.69,0.55,3.12,2.26,7050,3159,3891,24623020,9040.0,航空,陕西,2260.0,7.94,31.76,34.93,0.94,779,0.004,2.06,-22.79,-35.92
711,000651,格力电器,1.65,38.9,0.63,38.32,39.0,38.12,38.27,14.57,1.05,0.72,2.3,428797,189583,239214,1663843328,601573.06,家用电器,广东,597060.25,2322.56,2340.12,38.8,0.93,4638,0.0002,2.05,24.28,45.42
712,002092,中泰化学,1.65,16.06,0.26,15.81,16.15,15.77,15.8,13.85,0.6,1.84,2.41,374862,190152,184710,600514112,214644.95,化工原料,新疆,203428.64,326.71,344.72,16.02,0.93,4007,0.0005,1.84,37.15,19.94
713,603015,弘讯科技,1.64,10.51,0.17,10.3,10.6,10.3,10.34,48.56,0.8,2.3,2.9,36848,16820,20027,38581112,40587.0,电气设备,浙江,16020.0,16.84,42.66,10.47,1.09,1152,0.002,2.04,-1.13,-12.56
714,300484,蓝海华腾,1.64,26.71,0.43,26.38,26.81,26.34,26.28,40.17,0.65,1.04,1.79,9783,4917,4865,26042372,20800.0,电气设备,深圳,9388.59,25.08,55.56,26.62,0.92,851,0.0012,1.4,-22.2,-21.67
715,002773,康弘药业,1.63,52.89,0.85,52.87,52.89,51.88,52.04,58.87,0.64,0.59,1.94,4156,2178,1977,21799046,67495.4,中成药,四川,7047.08,37.27,356.98,52.45,0.92,516,0.0011,1.95,21.17,15.91
716,300679,电连技术,1.63,107.66,1.73,105.39,108.18,105.39,105.93,36.02,0.61,7.65,2.63,22954,10905,12049,245260992,12000.0,元器件,深圳,3000.0,32.3,129.19,106.85,0.92,2751,0.0028,2.15,32.49,32.49
717,600207,安彩高科,1.63,7.47,0.12,7.33,7.48,7.31,7.35,0.0,0.97,0.56,2.31,38813,17124,21688,28830516,86295.59,元器件,河南,69000.0,51.54,64.46,7.43,1.08,1096,0.0005,2.19,-11.81,-27.69
718,002367,康力电梯,1.63,11.83,0.19,11.71,11.93,11.62,11.64,19.35,1.38,1.31,2.66,68348,30039,38308,80928488,79765.27,运输设备,江苏,51996.01,61.51,94.36,11.84,0.92,1857,0.0007,1.81,-1.0,-15.68
719,603203,快克股份,1.63,37.45,0.6,36.98,37.6,36.76,36.85,42.15,0.98,1.88,2.28,5628,2350,3278,20930472,11960.0,专用机械,江苏,2990.0,11.2,44.79,37.19,1.07,576,0.0033,1.88,-10.34,-10.39
720,603029,天鹅股份,1.63,28.12,0.45,27.51,28.19,27.51,27.67,420.17,1.06,3.2,2.46,11674,5187,6487,32593088,9334.0,专用机械,山东,3652.55,10.27,26.25,27.92,1.07,1075,0.003,2.22,-10.36,-33.9
721,600856,中天能源,1.62,11.26,0.18,11.1,11.29,11.08,11.08,27.8,1.58,1.11,1.9,85628,49185,36442,95703320,136665.44,供气供热,吉林,77103.03,86.82,153.89,11.18,1.07,1866,0.0006,1.62,1.9,-7.7
722,603258,电魂网络,1.62,35.67,0.57,35.11,35.74,35.06,35.1,49.72,1.12,1.66,1.94,9938,4499,5439,35131760,24000.0,互联网,浙江,6000.0,21.4,85.61,35.35,1.07,839,0.002,1.74,-15.01,-31.44
723,300511,雪榕生物,1.62,21.28,0.34,20.97,21.31,20.82,20.94,59.41,0.64,1.54,2.34,14693,5880,8813,31073316,22500.0,种植业,上海,9533.7,20.29,47.88,21.15,0.91,1003,0.0015,2.21,2.01,-23.18
724,603669,灵康药业,1.62,22.58,0.36,22.16,22.77,22.12,22.22,49.78,1.45,1.37,2.93,11836,4538,7298,26558386,26000.0,化学制药,西藏,8645.0,19.52,58.71,22.44,1.06,867,0.0016,2.08,-8.32,-25.7
725,300356,光一科技,1.62,10.05,0.16,9.85,10.14,9.81,9.89,71.91,0.83,3.95,3.34,121695,59528,62167,121350656,41484.96,电气设备,江苏,30844.96,31.0,41.69,9.97,0.9,2073,0.0019,2.45,-2.43,-11.53
726,002002,鸿达兴业,1.61,8.18,0.13,8.08,8.2,8.04,8.05,16.27,0.77,0.81,1.99,167181,57723,109458,136051088,242053.59,化工原料,江苏,207568.5,169.79,198.0,8.14,0.9,2855,0.0003,1.74,8.78,13.77
727,002733,雄韬股份,1.61,17.0,0.27,16.7,17.04,16.7,16.73,51.25,2.19,3.25,2.03,37928,17523,20405,63951672,35011.32,电气设备,深圳,11658.32,19.82,59.52,16.86,0.9,1038,0.0031,1.8,2.35,-10.1
728,600307,酒钢宏兴,1.61,3.15,0.05,3.11,3.16,3.09,3.1,28.12,0.99,1.29,2.26,809197,387592,421604,253547600,626335.75,普钢,甘肃,626335.75,197.3,197.3,3.13,1.06,3067,0.0004,1.94,14.55,-10.26
729,601958,金钼股份,1.61,8.83,0.14,8.67,8.85,8.63,8.69,1582.48,0.75,1.16,2.53,374025,167061,206964,327642016,322660.44,小金属,陕西,322660.44,284.91,284.91,8.76,1.05,3255,0.0004,2.32,28.72,7.16
730,603385,惠达卫浴,1.61,23.38,0.37,22.93,23.47,22.93,23.01,41.59,0.95,5.05,2.35,35877,15554,20322,83329792,28415.1,家居用品,河北,7104.0,16.61,66.43,23.23,1.05,1609,0.0031,1.96,-15.66,22.34
731,000893,东凌国际,1.6,8.23,0.13,8.07,8.29,8.07,8.1,0.0,0.91,1.0,2.72,39961,19031,20930,32636130,75690.32,食品,广东,40085.44,32.99,62.29,8.17,0.89,1124,0.0009,1.98,-38.07,-40.32
732,002655,共达电声,1.6,9.52,0.15,9.37,9.52,9.25,9.37,431.57,0.7,3.27,2.88,117600,58084,59516,110673056,36000.0,元器件,山东,36000.0,34.27,34.27,9.41,0.89,1930,0.0017,2.92,8.43,-25.97
733,000786,北新建材,1.6,17.17,0.27,17.11,17.3,16.88,16.9,51.3,0.59,3.83,2.49,528246,250326,277920,903642368,178857.95,其他建材,北京,137765.56,236.54,307.1,17.11,0.88,4438,0.0009,1.72,18.41,53.3
734,600549,厦门钨业,1.6,31.8,0.5,31.07,32.28,31.0,31.3,38.14,0.81,4.05,4.09,358855,155672,203182,1138333696,108662.86,小金属,福建,88657.39,281.93,345.55,31.72,1.04,4420,0.0009,2.58,53.7,37.37
735,300346,南大光电,1.6,24.84,0.39,24.4,25.06,24.39,24.45,398.95,0.72,1.3,2.74,16582,7787,8795,40866548,16086.4,元器件,江苏,12757.2,31.69,39.96,24.65,0.88,1135,0.0011,1.85,-10.74,-5.91
736,600321,国栋建设,1.59,4.47,0.07,4.39,4.49,4.35,4.4,3068.33,1.21,1.77,3.18,209187,103290,105896,92475320,151055.0,其他建材,四川,118088.0,52.79,67.52,4.42,1.03,2140,0.0008,2.76,3.0,-23.59
737,601799,星宇股份,1.59,46.02,0.72,45.9,46.5,45.51,45.3,28.01,1.74,0.52,2.19,14234,6808,7426,65674744,27615.51,汽车配件,江苏,27615.51,127.09,127.09,46.14,1.03,1204,0.0004,1.12,12.27,26.22
738,002454,松芝股份,1.58,12.82,0.2,12.62,12.84,12.57,12.62,18.21,1.26,1.22,2.14,39016,14937,24079,49524460,42199.44,汽车配件,上海,31967.0,40.98,54.1,12.69,0.87,1473,0.0008,1.99,1.02,-3.75
739,000425,徐工机械,1.58,3.85,0.06,3.79,3.86,3.78,3.79,33.42,1.05,0.74,2.11,520280,188893,331387,199185424,700772.75,工程机械,江苏,699356.56,269.25,269.8,3.83,0.87,4031,0.0002,1.85,11.59,-4.47
740,000049,德赛电池,1.58,55.28,0.86,54.42,56.2,54.42,54.42,49.55,0.9,1.65,3.27,33895,16234,17660,188165216,20524.36,电气设备,深圳,20524.36,113.46,113.46,55.51,0.87,2568,0.0006,1.58,-2.16,26.35
741,300075,数字政通,1.58,20.6,0.32,20.3,20.89,20.25,20.28,196.87,0.72,5.24,3.16,142623,73620,69002,294087424,42456.64,软件服务,北京,27215.1,56.06,87.46,20.62,0.86,3231,0.0016,1.73,-17.34,20.33
742,300036,超图软件,1.58,18.04,0.28,17.76,18.38,17.72,17.76,265.25,0.69,3.81,3.72,125440,66883,58557,225994496,44957.89,软件服务,北京,32894.76,59.34,81.1,18.02,0.86,2962,0.0013,1.81,6.87,13.17
743,600862,中航高科,1.58,11.6,0.18,11.45,11.6,11.33,11.42,61.71,0.65,1.53,2.36,120986,60621,60365,138719920,139304.91,航空,江苏,79031.97,91.68,161.59,11.47,1.02,3031,0.0005,2.38,16.58,-8.01
744,603399,新华龙,1.57,14.19,0.22,13.99,14.33,13.95,13.97,1336.0,0.8,0.91,2.72,45629,19101,26527,64610184,54325.07,小金属,辽宁,49925.07,70.84,77.09,14.16,1.02,1332,0.0007,1.72,21.39,26.58
745,600039,四川路桥,1.57,4.52,0.07,4.46,4.53,4.45,4.45,37.34,0.98,0.73,1.8,220134,81227,138906,99249712,301973.28,建筑施工,四川,301973.28,136.49,136.49,4.51,1.02,2127,0.0003,1.57,12.44,-12.23
746,300040,九洲电气,1.57,10.98,0.17,10.85,11.1,10.83,10.81,41.84,0.82,2.24,2.5,51287,24510,26777,56288720,34618.71,电气设备,黑龙江,22923.83,25.17,38.01,10.98,0.86,1444,0.0015,1.39,1.01,-9.85
747,300649,杭州园林,1.57,64.6,1.0,63.25,64.6,62.1,63.6,188.78,0.79,19.32,3.93,30912,15948,14964,195661328,6400.0,建筑施工,浙江,1600.0,10.34,41.34,63.3,0.86,2672,0.0072,4.03,91.92,446.53
748,600299,安迪苏,1.57,11.63,0.18,11.44,11.7,11.42,11.45,27.01,1.11,0.32,2.45,18421,8474,9947,21361340,268190.13,化学制药,北京,57455.94,66.82,311.91,11.6,1.02,814,0.0004,1.84,-9.42,-19.57
749,000593,大通燃气,1.57,9.7,0.15,9.53,9.86,9.53,9.55,417.65,0.97,1.73,3.46,48501,25695,22806,47197104,35863.1,供气供热,四川,27978.19,27.14,34.79,9.73,0.86,1089,0.0016,1.78,4.08,-9.51
750,600750,江中药业,1.57,31.05,0.48,30.72,31.07,30.5,30.57,22.13,1.61,0.82,1.86,24711,10570,14141,75983280,30000.0,中成药,江西,30000.0,93.15,93.15,30.75,1.01,1303,0.0006,1.8,-9.53,-3.96
751,603698,航天工程,1.57,23.32,0.36,22.96,23.41,22.96,22.96,75.61,1.09,1.68,1.96,14935,7387,7547,34756120,41230.0,专用机械,北京,8877.05,20.7,96.15,23.27,1.01,965,0.0017,1.57,-4.5,-22.5
